"Participant_id","Gender","Women_Protection","Religion_Level","Age","Highest_Edu_Lvl"
81211,1,3,7,68,213
81216,1,4,0,44,620
81226,0,3,0,67,322
81281,0,4,5,83,212
81315,1,2,0,63,312
81348,0,3,0,49,720
81352,0,4,8,71,321
81370,1,4,6,38,322
81374,0,2,0,27,620
81478,0,2,0,74,610
81491,0,4,6,32,710
81494,0,4,7,72,720
81507,1,4,7,63,213
81517,1,1,2,37,312
81519,1,2,6,30,720
81554,1,3,5,62,520
81556,0,3,5,28,720
81559,0,2,0,64,720
81576,0,3,5,51,212
81613,1,2,0,51,720
81630,1,4,0,55,212
81651,1,2,8,37,213
81659,1,4,8,78,213
81678,1,3,6,79,213
81686,1,2,0,25,313
81695,1,4,0,73,800
81703,1,4,1,39,720
81708,0,2,5,49,212
81710,1,4,9,35,720
81748,0,4,1,56,710
81782,1,4,0,25,720
81807,0,3,0,58,322
81824,0,3,5,62,213
81841,1,4,0,49,312
81850,1,3,5,66,720
81868,1,2,8,59,213
81874,1,2,7,33,322
81881,0,2,1,49,610
81891,0,3,0,50,213
81909,1,4,3,64,710
81939,0,3,3,76,213
81945,0,3,8,63,720
82046,1,4,0,26,610
82050,0,4,9,79,212
82081,0,4,2,52,322
82100,1,5,6,90,313
82103,0,3,0,28,610
82120,0,3,0,42,610
82124,0,2,0,48,213
82159,0,2,5,30,610
82225,1,1,5,24,321
82230,1,3,0,77,520
82231,1,2,0,31,610
82259,0,3,0,77,710
82269,0,4,0,21,213
82273,1,3,5,80,212
82280,0,4,8,51,322
82343,0,3,5,58,610
82385,1,2,2,48,720
82387,1,4,2,26,610
82389,1,3,0,58,229
82400,1,2,0,17,213
82406,1,4,1,32,710
82430,0,3,7,66,321
82434,1,3,1,34,800
82435,0,2,0,60,212
82451,0,2,7,60,610
82492,0,2,8,38,720
82496,0,3,6,56,321
82497,1,4,10,59,322
82508,1,4,7,58,520
82539,1,5,5,43,322
82553,0,2,4,68,610
82561,1,4,4,61,610
82634,1,3,8,47,610
82642,1,2,88,54,321
82670,1,4,5,46,322
82681,0,3,1,52,322
82692,0,4,1,33,510
82694,1,5,6,22,620
82717,1,4,6,41,800
82722,0,3,1,26,610
82744,1,4,4,65,710
82837,1,4,0,63,710
82920,0,3,0,43,720
82949,0,3,3,46,321
82954,0,2,0,40,312
82980,0,3,1,55,321
82982,0,2,10,57,321
82984,1,4,5,59,610
83013,1,4,0,24,620
83027,0,2,0,67,212
83031,0,3,0,36,610
83059,1,3,2,61,710
83064,0,3,0,52,322
83074,0,3,0,16,113
83109,0,2,2,76,313
83125,0,4,0,63,312
83127,0,4,3,65,520
83146,0,2,6,31,212
83196,1,3,5,57,520
83240,0,2,7,43,322
83260,1,2,6,31,321
83266,1,2,7,47,520
83350,1,4,10,56,321
83367,1,3,3,61,212
83379,1,3,1,18,213
83411,1,4,4,17,213
83413,1,4,0,49,720
83433,0,4,3,64,212
83440,1,4,4,47,312
83465,1,4,7,57,321
83512,1,5,8,55,720
83520,1,2,10,50,610
83535,1,3,8,44,322
83537,1,4,8,83,113
83539,1,1,0,28,610
83568,1,3,0,81,213
83581,1,4,6,85,213
83597,0,2,0,51,710
83634,0,2,3,16,113
83645,1,4,6,35,610
83646,1,4,0,27,710
83653,0,4,7,64,212
83657,1,2,1,41,322
83664,1,4,0,58,720
83665,1,5,0,35,321
83674,0,3,7,61,322
83689,1,2,8,59,312
83710,0,3,1,57,710
83713,0,1,6,65,321
83719,1,3,9,23,510
83776,1,2,5,61,520
83822,0,2,2,67,212
83826,0,4,2,33,610
83855,1,2,3,49,710
83864,0,2,0,71,321
83867,1,3,8,44,710
83879,1,2,9,40,5555
83903,1,4,0,46,322
83936,0,4,4,77,322
83952,0,2,0,46,520
83997,1,2,1,52,720
84058,1,3,6,19,213
84089,0,3,6,58,212
84091,1,3,10,70,212
84096,1,3,0,51,720
84097,0,1,0,31,720
84099,1,4,0,32,720
84161,0,1,7,20,212
84203,0,1,6,22,312
84265,0,2,4,56,321
84284,1,3,6,56,312
84287,1,4,8,71,213
84316,1,3,5,60,212
84333,0,1,10,23,620
84362,1,2,8,80,520
84391,1,4,0,67,321
84400,1,2,0,46,321
84423,1,4,5,72,212
84432,1,3,0,49,322
84535,1,2,2,22,610
84538,0,2,2,24,322
84544,0,4,5,70,720
84564,1,3,7,75,321
84601,0,4,0,42,113
84616,0,4,6,52,412
84655,0,2,4,29,321
84673,0,3,0,52,520
84725,0,2,0,76,212
84734,0,2,1,43,321
84814,0,4,3,54,710
84843,1,3,7,55,610
84868,1,5,6,70,610
84883,0,3,1,26,313
84912,1,1,10,24,510
84916,1,2,0,58,322
84921,0,2,9,74,213
84940,1,3,3,38,213
84950,0,4,0,37,720
84955,1,2,0,72,212
84974,0,5,8,65,322
84975,1,4,0,51,321
84990,1,4,2,20,312
85023,0,3,6,49,322
85093,1,1,6,41,321
85108,1,3,3,50,212
85153,0,2,7,21,313
85162,1,3,0,32,610
85257,1,2,6,31,720
85290,1,2,0,61,312
85366,1,3,0,62,212
85382,1,3,4,61,321
85425,1,3,1,17,113
85431,0,2,0,67,710
85455,1,3,7,71,321
85460,0,1,5,31,710
85478,0,3,1,49,312
85481,0,2,10,56,610
85569,1,3,9,26,720
85593,0,2,0,31,710
85597,0,2,7,65,720
85628,1,1,10,55,113
85641,1,4,3,72,610
85671,0,3,0,75,113
85679,0,3,0,71,610
85689,1,4,7,60,321
85701,0,3,0,52,322
85738,0,3,0,69,321
85745,0,4,2,58,720
85753,0,3,1,27,720
85769,1,3,0,48,710
85777,0,4,5,47,720
85807,0,3,0,37,322
85827,1,4,7,63,321
85839,0,4,0,35,610
85840,1,3,8,61,212
85876,1,3,7,65,313
85879,0,4,7,73,322
85880,1,4,5,35,610
85888,1,3,0,61,800
85889,0,3,0,35,312
85966,1,2,0,27,720
86045,1,1,8,23,610
86137,0,4,7,64,213
86173,1,3,0,53,322
86193,0,2,2,35,322
86199,0,3,0,77,710
86227,1,2,10,49,720
86245,1,4,8,68,212
86279,0,1,8,77,710
86282,0,1,4,50,213
86296,1,4,3,70,610
86312,0,2,0,26,720
86335,0,3,7,33,520
86340,0,4,0,32,322
86352,1,4,9,49,610
86359,0,4,0,27,610
86363,1,2,10,43,113
86411,1,4,6,54,620
86415,0,3,7,56,213
86429,0,4,5,72,720
86436,0,2,4,53,720
86452,1,3,6,19,313
86456,0,3,1,27,322
86458,0,3,6,54,710
86460,0,2,0,16,213
86471,0,4,0,23,620
86473,0,4,6,72,610
50020,1,5,5,71,510
50049,1,5,2,30,720
50052,0,2,3,45,620
50059,0,2,7,25,313
50086,1,4,5,40,610
50089,0,2,4,76,421
50129,1,3,3,64,610
50198,0,3,3,53,213
50209,1,4,5,50,720
50231,0,2,9,71,720
50353,1,5,0,31,720
50368,1,4,3,70,800
50370,0,2,8,69,421
50374,1,5,1,55,213
50411,0,5,0,52,720
50431,1,4,2,59,800
50495,1,3,5,84,113
50522,1,1,3,50,710
50574,0,4,5,61,421
50579,1,3,4,75,610
50597,0,5,3,38,213
50616,1,5,2,62,321
50678,1,5,7,43,720
50698,1,3,8,60,321
50734,1,4,1,65,610
50738,0,2,2,52,421
50769,0,3,0,59,313
50775,1,3,7,43,610
50839,1,3,1,77,510
50847,0,5,0,39,510
50851,1,5,1,16,313
50877,0,3,0,25,321
50998,1,3,3,40,213
51050,1,3,5,29,610
51073,1,4,5,64,610
51093,0,3,0,49,510
51109,0,3,1,33,720
51121,1,4,2,38,321
51127,0,5,8,60,421
51137,1,4,1,37,720
51144,0,5,5,78,321
51165,0,4,2,51,313
51171,0,2,7,47,421
51177,0,3,3,48,421
51183,0,4,0,31,620
51196,0,4,2,35,720
51207,0,3,0,55,213
51218,0,5,0,29,720
51273,1,5,0,29,620
51277,1,2,9,62,313
51292,1,4,0,49,720
51304,1,4,0,39,610
51316,1,1,8,72,421
51367,1,4,5,60,421
51377,1,2,5,67,313
51404,0,2,4,80,213
51617,1,5,3,32,720
51702,1,3,3,67,313
51823,1,3,1,55,321
51833,1,4,0,28,610
51872,1,5,2,55,421
51873,0,3,4,53,321
51958,1,3,9,71,313
52007,1,5,2,40,720
52075,1,4,4,55,321
52092,0,2,5,46,321
52108,1,5,0,46,610
52127,0,4,5,69,321
52140,0,3,1,41,321
52172,1,2,1,53,720
52175,1,2,5,23,313
52190,0,2,0,66,321
52236,0,3,2,40,610
52272,1,4,0,30,720
52288,0,1,8,49,620
52296,1,4,1,21,313
52314,0,2,6,16,213
52361,0,3,1,20,313
52376,1,5,3,78,321
52398,0,5,0,61,213
52430,0,4,6,62,421
52526,1,3,0,36,321
52539,1,2,4,52,313
52540,0,2,1,74,421
52558,1,3,77,34,710
52587,0,2,4,21,321
52591,1,4,2,44,720
52598,1,2,1,40,610
52643,1,5,2,34,710
52664,1,3,1,34,720
52709,1,2,3,51,800
52722,0,3,3,48,313
52771,1,5,0,19,313
52777,0,5,6,18,213
52794,1,3,0,28,421
52824,0,4,2,49,620
52841,0,3,2,21,313
52896,1,4,3,51,720
52935,0,4,4,59,610
52950,1,3,0,59,421
52952,1,4,7,77,710
52959,0,4,3,48,610
53004,1,5,3,61,321
53012,0,3,0,47,710
53022,0,3,2,57,620
53027,1,5,0,30,720
53042,0,2,2,60,710
53083,0,4,1,71,421
53089,0,2,6,17,213
53092,1,3,2,55,720
53170,0,5,0,70,620
53269,0,5,1,68,610
53276,0,2,6,33,620
53313,1,4,3,59,610
53324,1,3,1,74,113
53327,0,2,0,71,620
53328,0,4,4,66,510
53348,0,3,0,30,321
53351,0,4,2,56,421
53376,1,5,5,55,720
53416,0,4,1,39,720
53430,0,2,2,32,313
53457,0,3,0,43,610
53477,1,2,7,31,610
53566,0,4,0,76,610
53577,1,4,5,48,710
53585,1,3,6,16,213
53603,1,5,3,38,321
53617,1,4,5,20,313
53622,1,4,1,43,710
53662,1,4,0,44,710
53679,1,3,4,44,720
53721,1,3,5,17,213
53732,1,4,0,47,800
53737,1,2,4,70,610
53742,1,4,2,65,213
53757,0,1,0,65,321
53765,0,2,4,40,720
53791,1,4,3,64,421
53839,0,3,8,67,510
53855,0,2,5,79,213
53866,1,4,1,33,720
53880,0,4,0,42,720
53937,0,3,6,51,321
53966,0,3,2,64,213
53968,0,3,9,37,610
53981,0,3,2,47,710
54033,0,3,1,50,620
54090,1,3,7,69,421
54099,1,3,3,55,421
54100,1,2,5,67,213
54155,0,2,6,54,321
54160,0,4,0,20,421
54203,1,3,5,62,421
54235,0,3,0,28,620
54259,0,3,2,69,800
54355,1,2,8,49,313
54371,0,1,8,37,321
54409,0,4,8,76,710
54413,0,3,1,76,710
54433,0,2,3,62,710
54474,1,4,3,33,720
54475,1,4,0,33,610
54507,0,2,4,38,213
54522,0,3,0,27,321
54535,1,5,4,61,510
54563,0,2,5,69,321
54634,1,3,4,32,610
54645,1,4,2,25,321
54650,0,4,0,36,313
54660,0,4,0,42,620
54704,1,3,0,35,313
54771,1,3,4,60,321
54781,1,3,7,71,321
54812,1,5,1,21,313
54814,0,2,1,35,720
54838,0,3,1,23,313
54855,1,2,6,80,421
54865,0,3,3,46,213
54878,1,4,3,64,610
54879,0,2,1,61,421
54924,1,5,0,24,510
54927,0,3,0,55,610
54947,0,3,4,42,620
54952,1,2,6,27,321
54961,0,2,7,27,610
54983,1,3,0,22,321
54986,1,4,1,23,321
54994,1,5,2,33,321
55027,1,4,0,38,720
55031,0,2,0,38,421
55091,1,3,7,22,313
55154,0,3,2,19,213
55188,0,4,0,39,421
55199,0,3,5,70,313
55256,1,4,6,35,710
55276,0,4,0,73,620
55283,0,4,0,43,720
55314,0,2,7,73,321
55328,0,4,0,34,321
55329,0,3,6,51,620
55385,0,3,1,42,720
55402,1,5,6,31,710
55429,1,5,3,49,610
55458,1,4,0,37,720
55460,1,3,2,76,321
55466,0,4,0,57,610
55475,0,5,2,29,720
55481,0,2,5,26,610
55510,1,2,5,39,620
55512,1,1,10,44,313
55517,1,5,0,51,620
55534,1,3,6,33,720
55543,0,4,7,45,720
55567,1,3,7,48,313
55591,1,4,9,43,610
55658,0,2,1,47,321
55698,0,3,0,60,620
55711,1,4,6,39,620
55748,1,2,8,50,510
55774,0,3,4,38,313
55781,1,3,2,41,421
55802,1,3,6,60,610
55812,1,5,6,57,720
55824,0,3,4,77,610
55828,0,4,6,60,720
55871,1,3,0,24,321
55904,1,3,3,35,421
55922,1,3,3,63,720
55930,0,4,0,47,321
55959,1,5,2,19,213
55968,1,2,7,40,620
55999,1,4,0,25,610
56035,0,4,0,22,421
56082,1,3,88,17,213
56140,1,3,0,65,421
56151,1,4,7,46,620
56155,0,4,6,43,720
56167,1,4,1,34,720
56169,1,4,6,66,510
56196,0,2,4,58,321
56219,0,3,7,50,720
56281,1,2,6,81,213
56291,0,3,1,24,321
56311,1,3,0,59,421
56317,0,4,6,67,421
56407,0,3,0,33,510
56422,0,1,0,68,0
56437,0,4,0,70,213
56450,0,2,5,63,213
56491,0,2,7,29,710
56553,0,1,0,51,710
56674,1,3,3,22,321
56685,1,4,0,61,421
56690,1,2,0,42,421
56692,1,2,0,63,321
56731,0,3,4,69,610
56760,1,3,2,18,213
56770,0,5,1,26,720
56788,1,5,10,48,610
56824,0,3,8,25,620
56890,0,2,1,79,610
56893,1,4,4,67,610
56894,0,3,3,47,610
56915,0,2,8,52,710
56938,1,5,4,57,610
56963,0,4,8,45,610
56966,1,5,7,31,620
56998,1,4,0,53,720
57003,1,3,5,45,321
57067,1,4,3,32,213
57076,0,3,2,56,720
57078,0,3,0,18,321
57092,1,3,4,90,321
57105,0,2,1,32,620
57107,0,2,4,18,213
57151,0,3,0,31,421
57183,0,4,0,50,313
57275,0,2,1,17,213
57310,1,5,0,36,620
57323,0,2,0,40,321
57356,1,4,1,31,421
57358,1,4,3,19,313
57375,1,5,1,58,710
57433,1,2,4,77,213
57466,0,3,2,54,421
57467,1,3,0,68,213
57470,0,3,5,32,321
57520,0,4,0,51,720
57550,0,5,2,63,421
57555,1,3,0,36,321
57569,0,4,0,43,620
57578,0,1,3,53,313
57623,1,3,0,44,321
57650,0,3,1,41,421
57704,1,4,4,42,720
57764,1,5,10,80,213
57770,1,5,1,25,610
57780,1,4,7,59,313
57783,1,4,5,50,610
57789,0,3,0,42,213
57793,1,3,0,24,720
57805,0,2,9,52,321
57828,0,4,8,71,313
57842,0,1,5,29,321
57850,1,5,4,46,620
57885,1,3,5,74,421
58010,0,3,0,50,313
58027,0,3,3,47,610
58059,1,5,8,29,620
58131,1,3,0,35,710
58141,0,3,3,70,321
58160,0,3,6,72,421
58186,1,2,2,62,421
58265,0,3,3,69,421
58300,1,5,7,79,620
58351,0,5,6,61,313
58359,1,3,0,64,610
58362,0,2,7,72,710
58387,0,2,4,52,321
58463,0,3,2,34,620
58466,0,2,2,52,321
58558,1,3,1,27,313
58569,0,4,0,40,720
58575,0,2,6,57,421
58585,0,2,0,31,313
58673,1,3,10,17,213
58696,1,4,2,66,313
58729,0,5,5,49,421
58758,0,1,0,20,313
58813,0,4,1,42,710
58820,1,3,5,64,313
58825,1,3,2,56,321
58830,1,3,0,42,720
58856,1,5,5,21,313
58882,1,4,3,57,710
58965,0,3,3,74,321
58990,1,4,4,66,213
59107,1,4,2,37,720
59209,0,4,8,60,510
59216,1,3,2,39,710
59232,1,5,0,51,720
59235,1,1,0,30,610
59284,1,4,0,36,610
59302,0,4,2,76,610
59359,0,5,0,47,321
59374,1,3,0,24,421
59391,0,3,0,19,213
59396,1,4,0,38,720
59413,1,2,8,67,213
59471,0,2,0,33,610
59475,1,1,8,35,313
59532,1,4,5,52,610
59563,0,2,2,23,620
59567,1,5,6,53,610
59579,1,3,6,58,710
59598,1,4,7,35,710
59610,0,3,6,79,421
59638,1,4,6,21,313
59669,1,3,6,22,313
59732,0,3,3,37,620
59770,1,2,0,20,321
59783,1,3,4,46,710
59802,1,3,0,28,213
59888,1,4,3,45,610
59889,0,3,5,31,720
59904,0,3,3,62,610
59928,1,3,2,31,610
59953,0,2,0,31,610
59966,1,4,1,65,313
60033,1,4,3,46,720
60040,0,2,3,64,321
60045,0,2,2,35,710
60046,0,4,0,39,710
60101,0,3,3,51,610
60116,1,3,3,24,720
60143,0,3,0,88,321
60219,0,4,0,29,321
60222,1,3,7,55,610
60238,0,2,5,68,610
60266,0,3,1,71,313
60267,0,4,0,23,313
60279,0,3,0,42,620
60317,0,2,0,46,610
60371,1,3,5,75,213
60382,1,3,5,84,213
60386,0,4,0,45,610
60396,1,3,5,55,421
60409,1,3,1,23,620
60446,0,3,0,83,510
60518,0,3,6,28,720
60542,0,5,6,58,321
60548,0,4,8,61,313
60553,0,1,6,33,800
60577,0,1,0,33,720
60594,0,1,8,56,313
60597,0,4,6,65,510
60669,1,4,10,52,321
60676,1,5,5,64,321
60754,0,3,1,32,421
60776,1,2,5,60,610
60891,1,3,2,31,720
60945,0,2,5,60,321
60961,0,3,4,58,313
60991,1,4,0,44,720
61106,1,2,5,44,321
61118,1,4,5,77,610
61125,0,2,4,70,421
61136,1,1,10,56,610
61199,1,4,1,65,610
61206,0,5,0,25,510
61231,0,2,0,18,313
61235,0,3,0,68,710
61244,1,3,3,63,421
61266,0,2,5,73,321
61269,0,4,2,80,321
61285,1,4,7,68,510
61313,0,4,0,79,710
61316,1,4,2,44,620
61325,0,2,3,60,720
61326,1,2,0,32,313
61372,1,5,0,73,421
61562,1,2,5,32,620
61576,0,2,5,63,620
61581,0,2,2,44,510
61590,0,3,0,29,313
61599,1,3,5,77,213
61660,1,3,1,27,610
61669,0,3,0,17,213
61713,1,3,2,18,213
61738,1,1,8,46,313
61755,1,3,7,35,620
61779,0,3,4,17,213
61845,1,3,3,36,421
61853,1,5,0,60,620
61865,1,2,6,48,610
61941,1,2,10,39,510
61950,1,3,10,64,710
61975,1,5,2,57,213
61991,1,2,0,63,620
62019,1,3,1,20,313
62020,0,4,7,84,800
62035,1,3,0,31,313
62059,0,2,3,72,421
62096,1,2,0,43,620
62099,0,3,4,25,313
62109,0,3,3,71,620
62123,1,3,4,58,421
62173,0,3,2,57,421
62198,0,4,9,48,610
62201,1,4,10,15,113
62231,1,2,10,57,313
62283,0,2,5,54,610
62340,0,2,0,20,321
62362,0,3,0,73,421
62365,1,4,1,20,313
62380,0,3,1,72,321
62401,0,3,3,78,510
62477,1,3,8,78,321
62503,1,4,1,20,313
62505,1,3,2,24,620
62620,1,3,3,49,710
62647,1,1,10,53,421
62732,0,3,5,72,421
62750,1,3,5,58,610
62752,1,2,2,29,720
62759,1,5,0,44,421
62770,0,2,3,22,313
62785,0,5,5,73,421
62817,0,4,5,39,800
62845,0,3,0,41,720
62883,1,3,1,41,610
62887,1,3,3,53,710
62924,0,3,0,41,710
63000,1,4,0,27,720
63102,0,1,0,30,610
63131,0,2,1,50,321
63141,1,2,10,22,321
63206,0,2,6,62,610
63221,0,2,8,59,610
63253,1,2,10,24,321
63264,1,4,3,56,321
63323,0,2,3,75,213
63353,0,3,0,58,510
63389,0,3,0,47,720
63391,1,4,3,33,720
63413,1,2,4,24,610
63418,1,2,5,38,620
63421,1,4,10,26,313
63438,1,3,3,59,421
63471,0,5,1,61,610
63500,0,5,1,38,610
63515,0,3,0,56,421
63533,0,3,6,64,510
63543,1,5,1,70,610
63630,1,4,3,60,720
63637,0,4,6,37,610
63666,1,3,6,46,720
63675,0,2,8,78,610
63734,1,4,5,55,610
63775,0,5,2,46,610
63782,0,3,8,67,421
63822,0,3,0,43,610
63902,1,2,3,36,620
63949,0,1,0,53,321
63957,1,3,5,51,321
63969,1,4,5,52,321
64003,1,3,5,82,313
64027,0,1,8,88,610
64051,0,2,6,79,510
64129,0,4,1,19,313
64154,0,4,0,61,421
64167,0,2,3,58,610
64297,0,4,4,56,321
64299,0,4,1,20,213
64348,0,1,2,48,720
64357,1,2,5,54,710
64363,0,4,3,53,321
64378,1,4,2,40,710
64393,0,5,0,50,610
64399,1,2,10,18,213
64406,1,3,2,17,213
64467,1,4,0,58,510
64477,0,3,2,42,610
64483,0,4,6,65,610
64493,0,4,4,51,421
64519,1,4,2,51,710
64605,1,4,0,25,620
64639,1,2,5,26,720
64640,1,4,3,66,213
64650,1,2,3,35,421
64666,1,3,3,52,313
64751,0,1,4,75,421
64816,0,2,7,47,421
64833,0,2,5,58,610
64834,0,3,1,51,710
64851,0,4,1,21,313
64879,0,3,0,19,313
64903,0,2,5,64,421
64918,1,4,1,28,620
64979,0,2,5,66,213
65003,1,3,9,68,610
65038,1,3,3,56,610
65070,0,2,0,46,421
65100,1,3,6,80,313
65143,1,3,1,57,421
65173,1,3,5,21,620
65225,0,3,0,32,321
65253,0,3,3,76,213
65302,1,3,5,77,213
65361,1,2,6,31,720
65372,1,5,5,45,720
65426,0,2,2,48,421
65431,1,4,3,38,610
65444,0,4,6,75,213
65454,1,2,5,37,213
65463,0,2,0,26,610
65476,0,3,0,16,213
65495,0,5,0,55,321
65499,1,3,8,87,421
65544,0,3,0,62,610
65573,1,4,7,54,710
65588,1,5,4,74,321
65608,1,4,2,22,313
65636,1,3,4,44,720
65698,1,5,6,70,610
65710,1,4,2,47,720
65839,0,4,1,17,213
65840,1,3,5,18,213
65878,1,5,0,54,710
65901,0,2,7,62,720
65957,0,3,2,72,720
65980,0,4,0,40,313
66029,0,1,0,16,213
66034,0,2,0,59,421
66037,0,3,3,72,610
66065,0,2,5,20,313
66082,0,3,5,36,421
66109,0,4,0,62,510
66120,0,4,1,50,720
66163,0,3,4,63,510
66193,1,4,9,27,620
66195,0,2,2,37,321
66216,0,2,1,69,510
66235,0,3,0,61,313
66290,1,3,7,65,510
66293,1,5,3,56,510
66297,0,5,10,34,620
66340,1,4,6,46,610
66351,1,4,8,79,313
66411,1,3,10,60,720
66457,0,3,0,26,720
66478,1,5,0,52,710
66492,1,3,5,44,710
66509,0,2,2,26,610
66542,0,3,1,39,720
66616,1,3,1,20,313
66661,1,2,3,21,313
66674,1,3,6,37,321
66690,1,3,2,45,313
66721,1,2,2,16,213
66740,1,3,5,61,421
66757,0,2,0,41,421
66769,1,3,0,37,720
66819,0,3,5,48,720
66917,1,3,3,74,421
66936,0,2,3,29,321
66938,1,4,1,37,720
67049,1,3,1,24,313
67057,0,3,2,39,321
67128,0,3,0,41,610
67148,1,3,3,36,710
67223,1,5,1,41,800
67245,1,2,2,17,213
67278,1,3,6,61,321
67286,1,4,2,56,620
67311,1,2,9,78,610
67340,0,4,6,74,610
67379,0,5,0,49,720
67440,0,1,2,27,321
67448,1,3,3,45,710
67452,0,4,3,73,421
67458,1,4,5,29,720
67462,1,3,3,69,610
67479,1,3,1,42,710
67491,1,4,0,19,213
67499,1,2,2,37,321
67511,0,3,1,35,610
67557,1,4,7,58,620
67574,1,3,5,40,720
67614,0,3,1,65,421
67627,1,5,5,37,610
67647,1,3,7,29,321
67691,1,5,0,42,610
67752,0,4,2,57,720
67822,0,2,10,40,720
67907,1,3,2,63,321
67918,1,2,6,85,113
67943,0,3,0,42,321
67975,1,3,9,62,620
68005,0,4,1,37,620
68011,1,4,3,48,610
68048,0,3,2,64,610
68050,0,5,3,47,710
68061,1,2,2,24,313
68079,1,3,1,57,720
68093,0,2,5,49,321
68102,0,2,5,19,313
68125,1,3,0,49,421
68138,0,4,1,53,720
68160,0,3,5,51,720
68238,0,3,0,33,421
68267,1,3,0,44,620
68274,1,2,1,16,113
68275,0,3,2,67,720
68336,0,3,4,56,610
68344,1,2,0,74,213
68399,0,3,3,52,610
68445,0,2,2,18,213
68517,1,4,8,77,321
68534,1,3,1,18,213
68573,1,3,0,90,610
68593,0,2,10,80,510
68620,0,5,4,63,720
68641,1,2,7,18,213
68657,0,3,5,67,321
68660,0,3,9,59,421
68670,0,4,0,62,321
68682,0,2,3,71,610
68767,1,2,4,82,213
68780,0,3,5,45,720
68840,0,2,7,87,510
68864,0,1,0,24,421
68936,1,5,6,17,213
68949,1,4,1,36,620
68962,1,3,3,65,321
68977,0,2,0,21,321
69031,1,3,2,71,710
69069,1,3,7,55,321
69074,0,3,3,67,421
69134,0,4,0,50,510
69153,1,4,2,17,213
69159,0,1,9,80,213
69175,0,2,2,55,610
69191,0,2,0,38,610
69346,1,3,0,49,620
69368,1,3,4,47,421
69378,1,3,0,54,313
69419,0,3,0,41,720
69429,1,4,2,55,610
69430,0,5,0,37,610
69461,0,3,2,50,720
69469,1,4,6,75,720
69477,0,4,10,61,321
69549,1,3,2,43,610
69565,0,2,2,82,421
69599,0,2,8,73,710
69628,1,5,0,38,800
69660,1,3,4,19,213
69675,0,3,7,25,720
69722,1,5,0,49,800
69726,1,5,7,52,800
69730,0,3,3,27,213
69844,0,3,1,53,313
69869,1,5,1,66,720
69872,1,3,6,45,321
69879,1,4,2,50,610
69911,0,2,6,73,113
69917,1,3,2,36,321
69994,0,3,0,46,421
69995,0,5,0,46,710
70002,0,4,2,28,510
70041,1,3,3,68,321
70045,0,5,1,53,710
70053,0,3,7,68,313
70071,1,4,3,23,313
70146,0,2,5,70,213
70164,1,5,5,73,720
70171,1,2,7,43,620
70219,1,4,3,66,213
70259,0,4,0,35,213
70292,0,4,5,57,610
70311,1,3,7,50,620
70345,0,3,5,50,421
70346,0,5,0,70,610
70347,1,4,2,81,321
70406,1,3,2,42,710
70474,0,3,0,59,313
70509,1,5,0,35,620
70520,0,2,2,79,321
70521,1,2,7,81,213
70549,1,5,0,61,510
70567,1,1,6,43,313
70605,0,3,2,68,510
70682,1,3,0,50,313
70688,1,2,3,58,321
70726,0,4,1,40,610
70744,0,2,3,35,710
70780,0,4,4,56,321
70844,1,4,0,44,720
70915,0,3,0,51,610
70949,0,2,1,58,313
70951,0,3,2,33,610
70960,1,3,1,54,510
70968,0,3,2,33,421
70985,0,2,5,76,421
70995,0,5,2,37,800
71046,1,2,0,50,321
71049,1,4,1,51,610
71110,0,4,3,16,213
71135,1,4,1,54,800
71146,0,4,9,16,213
71195,1,4,5,75,610
71213,0,2,0,49,213
71228,1,4,2,74,313
71306,1,2,0,37,720
71354,0,1,5,44,321
71401,0,5,9,52,620
71482,0,4,5,65,421
71507,0,2,5,51,720
71508,1,2,2,34,313
71621,0,3,0,54,610
71660,0,4,0,58,720
71678,0,4,3,74,710
71792,0,3,1,57,620
71834,1,3,5,52,313
71840,1,5,0,30,610
71906,1,2,0,65,321
71922,0,3,0,22,321
71943,0,2,1,53,610
71980,1,4,3,44,720
72011,1,2,9,20,313
72012,0,5,5,55,720
72017,1,4,2,27,321
72032,1,5,0,32,610
72038,1,3,1,16,113
72066,1,5,0,59,610
72144,0,5,0,45,421
72146,0,3,1,34,313
72148,0,5,0,44,710
72169,0,1,3,17,213
72206,1,3,0,46,610
72312,1,4,1,58,800
72327,1,3,8,40,800
72336,1,5,0,52,710
72449,1,3,0,48,321
72493,1,4,2,73,720
72499,0,2,5,69,321
72506,1,3,77,61,421
72553,0,3,1,44,421
72559,0,3,0,35,720
72576,1,3,2,17,213
72615,0,4,3,20,321
72632,0,2,2,79,510
72638,0,4,5,17,213
72648,1,3,2,17,213
72651,1,5,8,55,313
72653,0,4,1,44,321
72657,1,3,0,35,321
72679,1,4,3,66,720
72710,0,2,0,29,620
72713,0,5,3,60,720
72758,1,5,0,67,800
72835,0,4,2,41,620
72860,0,5,2,76,421
72875,1,3,8,51,321
72889,1,3,0,33,620
72903,1,3,4,46,421
72944,1,5,3,56,710
72971,0,2,1,46,720
73029,1,3,2,24,610
73038,0,3,6,46,510
73050,0,1,10,21,313
73061,1,3,5,67,510
73099,0,4,4,55,313
73128,0,4,5,72,213
73134,0,3,0,59,720
73217,1,4,6,78,421
73220,0,3,5,65,620
73233,1,4,5,76,213
73275,1,5,2,39,720
73287,0,2,5,69,421
73343,0,3,2,29,321
73455,0,4,0,42,610
